bench,addr,generation,alloc_type,alloc_size,stores,pairs,silent,silent_frac,site
wrf,0xd0e3bc0,415,32bits,7668,3176,1259,1220,0.9690230341540904,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,59,32bits,7668,2649,732,680,0.9289617486338798,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd08ac0,48,32bits,7668,1926,9,9,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,901,32bits,7884,8116,6145,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f3f80,443,32bits,23652,23566,17653,8975,0.5084121679034725,__module_bl_ysu_MOD_ysu2d
wrf,0xf1adcc0,56,32bits,551936,117844,1555,0,0.0,__module_advect_em_MOD_advect_scalar_pd
wrf,0xd0e77a0,368,32bits,7668,2531,614,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cd280,192,32bits,8288,114026,111982,31460,0.2809380078941258,__module_advect_em_MOD_advect_scalar
wrf,0xdcfb6a0,67,32bits,15336,5751,1917,1660,0.8659363588941054,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,435,32bits,7668,3751,1834,1832,0.9989094874591058,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb5a0,260,32bits,7668,3591,1674,1674,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd923700,259,32bits,7668,2333,416,416,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd9125a0,15,32bits,7668,1923,6,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,52,32bits,7884,7937,5966,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xdd0d0e0,133,32bits,23652,23523,17610,10373,0.5890403180011358,__module_bl_ysu_MOD_ysu2d
wrf,0xd4e9740,502,32bits,7668,2458,541,257,0.4750462107208872,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e9740,379,32bits,7668,2264,347,154,0.4438040345821326,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd14080,141,32bits,7884,3942,1971,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,583,32bits,7884,15868,13897,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4e9740,93,32bits,7668,2233,316,176,0.5569620253164557,__module_mp_wsm5_MOD_wsm52d
wrf,0xd910740,180,32bits,7668,3834,1917,1917,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xf1adcc0,104,32bits,551936,172371,56082,0,0.0,__module_advect_em_MOD_advect_scalar_pd
wrf,0xdd1f580,39,32bits,15336,11502,7668,7508,0.979134063641106,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,133,32bits,7668,3362,1445,1445,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0x911a3a0,1,object,4416,133,2,0,0.0,__module_alloc_space_1_MOD_alloc_space_field_core_1
wrf,0xd4eb5a0,325,32bits,7668,2782,865,863,0.9976878612716764,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd1f580,61,32bits,15336,11502,7668,7668,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0x6fd7380,1,32bits,238560,83940,24300,16500,0.6790123456790124,__module_alloc_space_0_MOD_alloc_space_field_core_0
wrf,0xd91bd80,183,32bits,7668,2038,121,121,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe10a160,12,32bits,7884,2246,275,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e5a20,38,32bits,7668,2513,596,596,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e77a0,534,32bits,7668,2761,844,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd14080,27,32bits,7884,3942,1971,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,107,32bits,7884,15862,13891,1,7.19890576632352e-05,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,6,32bits,7884,8111,6140,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,282,32bits,7884,7932,5961,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4fb9c0,653,32bits,7884,7956,5985,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f6960,363,32bits,15336,24883,21049,2141,0.1017150458454083,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,903,32bits,7884,16244,14273,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe0f9840,4898,32bits,7884,3569,1671,380,0.227408737283064,__module_bl_ysu_MOD_ysu2d
wrf,0xd4eb5a0,128,32bits,7668,3390,1473,1472,0.9993211133740664,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90e760,1,32bits,7668,1988,71,71,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,884,32bits,7884,15880,13909,1,7.189589474441009e-05,__module_bl_ysu_MOD_ysu2d
wrf,0xd910740,183,32bits,7668,4234,2317,1917,0.8273629693569271,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,1134,32bits,7884,15946,13975,1,7.155635062611807e-05,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,29,32bits,7884,15838,13867,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe1066e0,3,32bits,7884,2290,319,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe10a160,99,32bits,7884,2236,265,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f3f80,283,32bits,23652,23545,17632,8472,0.4804900181488203,__module_bl_ysu_MOD_ysu2d
wrf,0xe102fa0,47,32bits,7668,5751,3834,3489,0.9100156494522692,__module_mp_wsm5_MOD_wsm52d
wrf,0xe10a160,80,32bits,7884,2153,182,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0fa5a0,184,32bits,7668,5870,3953,48,0.0121426764482671,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,534,32bits,7668,3478,1561,1553,0.9948750800768738,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd24d80,121,32bits,7884,3485,1587,125,0.0787649653434152,__module_bl_ysu_MOD_ysu2d
wrf,0xdd06c60,40,32bits,7668,2142,225,200,0.8888888888888888,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e5a20,112,32bits,7668,2087,170,170,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd08980,65,32bits,15336,11502,7668,7662,0.9992175273865416,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd19980,89,32bits,7668,3766,1849,1849,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91bd80,125,32bits,7668,2018,101,101,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,156,32bits,7668,3303,1386,1386,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xf1adcc0,106,32bits,551936,117734,1445,0,0.0,__module_advect_em_MOD_advect_scalar_pd
wrf,0xdd08ac0,24,32bits,7668,1924,7,7,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,518,32bits,7668,5849,3932,55,0.0139877924720244,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd1f580,126,32bits,15336,11502,7668,7457,0.9724830464267084,__module_mp_wsm5_MOD_wsm52d
wrf,0xe102fa0,13,32bits,7668,5751,3834,3397,0.8860198226395409,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e9740,548,32bits,7668,2397,480,301,0.6270833333333333,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb5a0,227,32bits,7668,3203,1286,1286,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe102fa0,7,32bits,7668,5751,3834,3608,0.941053729786124,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd20800,259,32bits,23652,23517,17604,9287,0.527550556691661,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e77a0,157,32bits,7668,2660,743,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0b6ac0,78,32bits,7668,5811,3894,33,0.0084745762711864,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,20,32bits,7668,5798,3881,25,0.0064416387528987,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd20800,52,32bits,23652,23558,17645,9635,0.5460470388211958,__module_bl_ysu_MOD_ysu2d
wrf,0xd910740,81,32bits,7668,4559,2642,1903,0.7202876608629826,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd20800,231,32bits,23652,23555,17642,9449,0.5355968711030495,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e3bc0,239,32bits,7668,3007,1090,1089,0.9990825688073396,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd20800,37,32bits,23652,23537,17624,9836,0.5581025873808443,__module_bl_ysu_MOD_ysu2d
wrf,0xdd122a0,89,32bits,15336,11502,7668,7257,0.9464006259780908,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,1137,32bits,7884,15952,13981,1,7.152564194263644e-05,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e5a20,497,32bits,7668,2685,768,768,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,26,32bits,7668,5810,3893,32,0.0082198818391985,__module_mp_wsm5_MOD_wsm52d
wrf,0xe102fa0,22,32bits,7668,5751,3834,3582,0.9342723004694836,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e77a0,443,32bits,7668,2569,652,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe1066e0,2,32bits,7884,2283,312,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e77a0,432,32bits,7668,2572,655,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,48,32bits,7668,5798,3881,24,0.0061839732027827,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0f9840,4959,32bits,15336,11502,7668,7500,0.9780907668231612,__module_mp_wsm5_MOD_wsm52d
wrf,0xe102fa0,29,32bits,7668,5751,3834,3574,0.932185706833594,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0b6ac0,77,32bits,7668,5812,3895,32,0.0082156611039794,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,362,32bits,7668,3597,1680,1666,0.9916666666666668,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cd280,142,32bits,8288,112128,110084,0,0.0,__module_advect_em_MOD_advect_v
wrf,0xd0f6960,73,32bits,15336,25930,22096,1654,0.0748551774076756,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91bd80,120,32bits,7668,1960,43,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f6960,372,32bits,15336,26237,22403,1427,0.0636968263179038,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd06c60,83,32bits,7668,2156,239,214,0.895397489539749,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcfb6a0,106,32bits,7668,3152,1235,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd0a920,131,32bits,7668,3524,1607,1607,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,256,32bits,7884,15782,13811,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4fb9c0,897,32bits,7884,7976,6005,2,0.0003330557868442,__module_bl_ysu_MOD_ysu2d
wrf,0xd0fa5a0,547,32bits,7668,5851,3934,51,0.0129639044229791,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,422,32bits,7668,5839,3922,34,0.0086690464048954,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f3f80,525,32bits,23652,23548,17635,7991,0.453132974199036,__module_bl_ysu_MOD_ysu2d
wrf,0xdd24d80,116,32bits,7884,3642,1744,154,0.0883027522935779,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f3f80,344,32bits,23652,23551,17638,8106,0.4595759156366935,__module_bl_ysu_MOD_ysu2d
wrf,0xd90e760,132,32bits,7668,1988,71,31,0.4366197183098591,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f3f80,39,32bits,23652,23511,17598,9363,0.5320490964882373,__module_bl_ysu_MOD_ysu2d
wrf,0xd0cd280,120,32bits,8288,114026,111982,0,0.0,__module_advect_em_MOD_advect_scalar
wrf,0xd0e3bc0,315,32bits,7668,3221,1304,1304,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f6960,352,32bits,15336,25830,21996,1492,0.0678305146390252,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd06c60,53,32bits,7668,2103,186,184,0.989247311827957,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0f9b60,104,32bits,7884,3942,1971,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e77a0,86,32bits,7668,2706,789,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f3f80,320,32bits,23652,23547,17634,9002,0.5104910967449245,__module_bl_ysu_MOD_ysu2d
wrf,0xd9125a0,160,32bits,7668,4217,2300,1881,0.8178260869565217,__module_mp_wsm5_MOD_wsm52d
wrf,0xe127060,7,32bits,667968,229446,111186,30,0.0002698181425719,solve_em_
wrf,0xd0f6960,16,32bits,15336,26454,22620,1358,0.0600353669319186,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0b6ac0,90,32bits,7668,5770,3853,6,0.0015572281339216,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,81,32bits,7668,2889,972,554,0.5699588477366255,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,604,32bits,7884,8131,6160,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xdd14080,70,32bits,7884,3942,1971,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e77a0,160,32bits,7668,2745,828,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f6960,234,32bits,15336,26271,22437,1321,0.0588759638097784,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb5a0,79,32bits,7668,3173,1256,1256,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,571,32bits,7668,3213,1296,1296,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f3f80,156,32bits,23652,23572,17659,10132,0.5737584234667875,__module_bl_ysu_MOD_ysu2d
wrf,0xd4fb9c0,82,32bits,7884,15830,13859,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4fb9c0,1005,32bits,7884,7944,5973,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4de100,201,32bits,7668,3591,1674,1040,0.6212664277180406,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e77a0,566,32bits,7668,2891,974,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,107,32bits,7668,3807,1890,1347,0.7126984126984127,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f3f80,423,32bits,23652,23748,17835,9729,0.5455004205214465,__module_bl_ysu_MOD_ysu2d
wrf,0xd4eb5a0,404,32bits,7668,3476,1559,1559,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xef7ac60,47,32bits,551936,151327,28687,0,0.0,__module_advect_em_MOD_advect_scalar_pd
wrf,0xd0fa5a0,394,32bits,7668,5816,3899,30,0.0076942805847653,__module_mp_wsm5_MOD_wsm52d
wrf,0x564e420,1,32bits,39760,18175,8235,0,0.0,__module_alloc_space_0_MOD_alloc_space_field_core_0
wrf,0xd4e9740,430,32bits,7668,2375,458,303,0.6615720524017468,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f3f80,553,32bits,23652,23542,17629,8349,0.4735946451869079,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e3bc0,218,32bits,7668,3564,1647,1644,0.9981785063752276,__module_mp_wsm5_MOD_wsm52d
wrf,0xe1066e0,63,32bits,7884,2287,316,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe0f9840,4428,32bits,7884,3638,1740,329,0.1890804597701149,__module_bl_ysu_MOD_ysu2d
wrf,0xd9125a0,29,32bits,7668,1940,23,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0f9b60,88,32bits,7884,3942,1971,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe0f9840,4766,32bits,7884,3474,1576,392,0.248730964467005,__module_bl_ysu_MOD_ysu2d
wrf,0xd4eb5a0,427,32bits,7668,3192,1275,1275,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe1066e0,108,32bits,7884,2361,390,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,105,32bits,7884,15884,13913,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f6aa0,138,32bits,15336,11502,7668,7411,0.9664840897235264,__module_mp_wsm5_MOD_wsm52d
wrf,0xd918700,164,32bits,7668,3807,1890,1101,0.5825396825396826,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,1020,32bits,7884,7918,5947,2,0.000336304018833,__module_bl_ysu_MOD_ysu2d
wrf,0xdd0d0e0,91,32bits,23652,23537,17624,9094,0.5160009078529278,__module_bl_ysu_MOD_ysu2d
wrf,0xdcfb6a0,1,32bits,15336,5751,1917,1767,0.9217527386541472,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,420,32bits,7668,5844,3927,44,0.011204481792717,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb5a0,234,32bits,7668,2685,768,705,0.91796875,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,118,32bits,7668,5816,3899,29,0.0074378045652731,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd0d0e0,279,32bits,23652,23547,17634,9213,0.522456617897244,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e5a20,404,32bits,7668,2056,139,139,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cd280,86,32bits,8288,114026,111982,77624,0.6931828329552964,__module_advect_em_MOD_advect_scalar
wrf,0xe10a160,3,32bits,7884,2287,316,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xdd122a0,87,32bits,15336,11502,7668,6307,0.822509128847157,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e5a20,154,32bits,7668,2512,595,595,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd910740,241,32bits,7668,4254,2337,1916,0.819854514334617,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,309,32bits,7884,8042,6071,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4eb5a0,490,32bits,7668,3268,1351,1351,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f6aa0,377,32bits,15336,11502,7668,7399,0.9649191444966092,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cd280,158,32bits,8288,114026,111982,0,0.0,__module_advect_em_MOD_advect_scalar
wrf,0xd0f3f80,75,32bits,23652,23542,17629,8150,0.4623064269102048,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,796,32bits,7884,7891,5920,1,0.0001689189189189,__module_bl_ysu_MOD_ysu2d
wrf,0xd4eb5a0,456,32bits,7668,3185,1268,1268,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4eb5a0,326,32bits,7668,2899,982,981,0.9989816700610998,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4de100,653,32bits,7668,3834,1917,1299,0.6776212832550861,__module_mp_wsm5_MOD_wsm52d
wrf,0xee6d3a0,114,32bits,536256,240900,118260,0,0.0,__module_bc_em_MOD_relax_bdy_dry
wrf,0xd4de100,235,32bits,7668,3267,1350,908,0.6725925925925926,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd122a0,98,32bits,15336,11502,7668,6811,0.8882368283776735,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f3f80,511,32bits,23652,23738,17825,11310,0.6345021037868163,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f6960,542,32bits,15336,25949,22115,1639,0.0741125932624915,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0cd280,33,32bits,8288,114026,111982,91927,0.820908717472451,__module_advect_em_MOD_advect_scalar
wrf,0xdd0d0e0,66,32bits,7884,8112,6141,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4de100,275,32bits,7668,3834,1917,1403,0.7318727177882107,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0bafc0,82,32bits,16576,116289,112347,0,0.0,__module_advect_em_MOD_advect_scalar
wrf,0xd4fb9c0,1110,32bits,7884,15848,13877,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f6aa0,14,32bits,15336,11502,7668,7475,0.974830464267084,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90e760,134,32bits,7668,1988,71,24,0.3380281690140845,__module_mp_wsm5_MOD_wsm52d
wrf,0xeb10540,18,32bits,667968,340632,222372,85171,0.3830113503498641,solve_em_
wrf,0xd0e5a20,244,32bits,7668,2375,458,458,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,258,32bits,7884,15782,13811,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e77a0,272,32bits,7668,2651,734,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,109,32bits,7668,3225,1308,1308,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e3bc0,160,32bits,7668,3546,1629,1627,0.9987722529158992,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,454,32bits,7668,5823,3906,38,0.0097286226318484,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e9740,432,32bits,7668,2380,463,297,0.6414686825053996,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f6aa0,133,32bits,15336,11502,7668,7434,0.9694835680751174,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f6960,369,32bits,15336,26331,22497,1372,0.060985909232342,__module_mp_wsm5_MOD_wsm52d
wrf,0xd91bd80,225,32bits,7668,2224,307,265,0.8631921824104235,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,756,32bits,7884,15834,13863,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4e9740,131,32bits,7668,2436,519,359,0.6917148362235067,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,811,32bits,7884,15840,13869,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e5a20,139,32bits,7668,2110,193,193,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,401,32bits,7884,15856,13885,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e3bc0,90,32bits,7668,2717,800,761,0.95125,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0fa5a0,122,32bits,7668,5779,3862,12,0.0031071983428275,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,511,32bits,7884,7919,5948,1,0.0001681237390719,__module_bl_ysu_MOD_ysu2d
wrf,0xd910740,103,32bits,7668,4279,2362,1905,0.8065198983911939,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,1169,32bits,7884,7926,5955,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd918700,94,32bits,7668,3807,1890,1192,0.6306878306878307,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e9740,321,32bits,7668,2284,367,171,0.4659400544959128,__module_mp_wsm5_MOD_wsm52d
wrf,0xd923700,117,32bits,7668,2733,816,816,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0f9840,4916,32bits,7884,3591,1693,321,0.1896042528056704,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f3f80,247,32bits,23652,23529,17616,10036,0.5697093551316984,__module_bl_ysu_MOD_ysu2d
wrf,0xd4de100,795,32bits,7668,3834,1917,1377,0.7183098591549296,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd0d0e0,182,32bits,7884,8112,6141,1,0.0001628399283504,__module_bl_ysu_MOD_ysu2d
wrf,0xd0e77a0,228,32bits,7668,2512,595,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4fb9c0,856,32bits,7884,15782,13811,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4f6aa0,378,32bits,15336,11502,7668,7256,0.9462702138758476,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e5a20,178,32bits,7668,2687,770,770,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd122a0,129,32bits,15336,11502,7668,6406,0.8354199269692227,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd06c60,11,32bits,7668,2102,185,171,0.9243243243243244,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,1098,32bits,7884,7893,5922,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,240,32bits,7884,7918,5947,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xe0f9840,4835,32bits,15336,11502,7668,7562,0.9861763171622326,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f3f80,304,32bits,23652,23705,17792,9646,0.5421537769784173,__module_bl_ysu_MOD_ysu2d
wrf,0xe0f9840,4813,32bits,15336,11502,7668,7668,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xe0f9840,4563,32bits,15336,11502,7668,7668,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd90e760,42,32bits,7668,1988,71,39,0.5492957746478874,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4f6aa0,567,32bits,15336,11502,7668,7148,0.932185706833594,__module_mp_wsm5_MOD_wsm52d
wrf,0xd918700,42,32bits,7668,3834,1917,1213,0.6327595200834637,__module_mp_wsm5_MOD_wsm52d
wrf,0xdcfb6a0,118,32bits,15336,5751,1917,1698,0.8857589984350548,__module_mp_wsm5_MOD_wsm52d
wrf,0xdd0d0e0,153,32bits,23652,23534,17621,9190,0.5215368026786221,__module_bl_ysu_MOD_ysu2d
wrf,0xf1adcc0,131,32bits,551936,117726,1437,0,0.0,__module_advect_em_MOD_advect_scalar_pd
wrf,0xdd20800,165,32bits,23652,23563,17650,9283,0.5259490084985836,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,918,32bits,7884,7895,5924,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4fb9c0,457,32bits,7884,7916,5945,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xdd14080,129,32bits,7884,3942,1971,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,57,32bits,7884,15950,13979,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f6960,387,32bits,15336,25179,21345,1988,0.0931365659405012,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e9740,459,32bits,7668,2361,444,284,0.6396396396396397,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0f2060,987,32bits,7884,15860,13889,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd0f2060,529,32bits,7884,15878,13907,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xd4fb9c0,1136,32bits,7884,15958,13987,0,0.0,__module_bl_ysu_MOD_ysu2d
wrf,0xbfb4880,1,object,4416,61,1,0,0.0,__module_alloc_space_3_MOD_alloc_space_field_core_3
wrf,0xdd0d0e0,101,32bits,23652,23553,17640,9468,0.536734693877551,__module_bl_ysu_MOD_ysu2d
wrf,0xdd0a9a0,120,32bits,7668,1960,43,0,0.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd0e5a20,415,32bits,7668,2513,596,596,1.0,__module_mp_wsm5_MOD_wsm52d
wrf,0xd4e9740,277,32bits,7668,2489,572,359,0.6276223776223776,__module_mp_wsm5_MOD_wsm52d
wrf,0xe10a160,61,32bits,7884,2276,305,0,0.0,__module_bl_ysu_MOD_ysu2d
